game_id,date,season,home_team,away_team,home_score,away_score,total_points,home_win,margin
0022200882,2023-02-15,2022-23,LAL,NOP,120,102,222,1,18
2022200288,2023-02-15,2022-23,OKL,MHU,98,106,204,0,-8
2022200285,2023-02-15,2022-23,MCC,GBO,123,119,242,1,4
0022200874,2023-02-15,2022-23,IND,CHI,117,113,230,1,4
0022200879,2023-02-15,2022-23,MEM,UTA,117,111,228,1,6
0022200873,2023-02-15,2022-23,CHA,SAS,120,110,230,1,10
0022200875,2023-02-15,2022-23,PHI,CLE,118,112,230,1,6
0022200881,2023-02-15,2022-23,DEN,DAL,118,109,227,1,9
0022200878,2023-02-15,2022-23,BKN,MIA,116,105,221,1,11
2022200286,2023-02-15,2022-23,CCG,WES,109,111,220,0,-2
0022200880,2023-02-15,2022-23,OKC,HOU,133,96,229,1,37
2022200290,2023-02-15,2022-23,SCW,TEX,130,111,241,1,19
0022200883,2023-02-16,2022-23,CHI,MIL,100,112,212,0,-12
0022200885,2023-02-16,2022-23,PHX,LAC,107,116,223,0,-9
0022200884,2023-02-16,2022-23,MIN,WAS,106,114,220,0,-8
2022200291,2023-02-22,2022-23,DEL,MCC,111,116,227,0,-5
2022200296,2023-02-22,2022-23,WCB,RAP,114,110,224,1,4
2022200297,2023-02-22,2022-23,SCW,AUS,126,105,231,1,21
2022200295,2023-02-22,2022-23,RGV,SBL,112,120,232,0,-8
2022200294,2023-02-22,2022-23,IWA,MXC,116,124,240,0,-8
2022200292,2023-02-22,2022-23,GBO,CLC,100,110,210,0,-10
2022200293,2023-02-22,2022-23,LIN,FWN,122,102,224,1,20
2022200303,2023-02-23,2022-23,WCB,RAP,108,103,211,1,5
0022200892,2023-02-23,2022-23,UTA,OKC,120,119,239,1,1
0022200894,2023-02-23,2022-23,SAC,POR,133,116,249,1,17
0022200890,2023-02-23,2022-23,TOR,NOP,115,110,225,1,5
2022200301,2023-02-23,2022-23,MHU,GLI,116,114,230,1,2
0022200888,2023-02-23,2022-23,ORL,DET,108,106,214,1,2
2022200300,2023-02-23,2022-23,BHM,OKL,111,113,224,0,-2
2022200298,2023-02-23,2022-23,GRG,CCG,111,112,223,0,-1
0022200886,2023-02-23,2022-23,CLE,DEN,109,115,224,0,-6
0022200887,2023-02-23,2022-23,IND,BOS,138,142,280,0,-4
2022200299,2023-02-23,2022-23,SXF,MXC,118,109,227,1,9
0022200891,2023-02-23,2022-23,DAL,SAS,142,116,258,1,26
2022200302,2023-02-23,2022-23,RGV,SBL,99,125,224,0,-26
0022200889,2023-02-23,2022-23,PHI,MEM,110,105,215,1,5
0022200893,2023-02-23,2022-23,LAL,GSW,124,111,235,1,13
2022200304,2023-02-23,2022-23,STO,ONT,114,113,227,1,1
2022200312,2023-02-24,2022-23,SCW,AUS,114,105,219,1,9
2022200305,2023-02-24,2022-23,CLC,OSC,130,105,235,1,25
0022200901,2023-02-24,2022-23,GSW,HOU,116,101,217,1,15
2022200309,2023-02-24,2022-23,BHM,CPS,107,119,226,0,-12
2022200307,2023-02-24,2022-23,GBO,MNE,106,120,226,0,-14
0022200895,2023-02-24,2022-23,WAS,NYK,109,115,224,0,-6
2022200306,2023-02-24,2022-23,DEL,MCC,107,111,218,0,-4
0022200897,2023-02-24,2022-23,MIL,MIA,128,99,227,1,29
2022200308,2023-02-24,2022-23,WES,FWN,119,122,241,0,-3
0022200900,2023-02-24,2022-23,CHI,BKN,131,87,218,1,44
0022200899,2023-02-24,2022-23,PHX,OKC,124,115,239,1,9
2022200310,2023-02-24,2022-23,MHU,GLI,123,97,220,1,26
0022200898,2023-02-24,2022-23,MIN,CHA,113,121,234,0,-8
2022200311,2023-02-24,2022-23,TEX,WIS,122,123,245,0,-1
0022200902,2023-02-24,2022-23,LAC,SAC,175,176,351,0,-1
0022200896,2023-02-24,2022-23,ATL,CLE,136,119,255,1,17
2022200313,2023-02-25,2022-23,CCG,DEL,121,136,257,0,-15
0022200905,2023-02-25,2022-23,ORL,IND,108,121,229,0,-13
0022200904,2023-02-25,2022-23,CHA,MIA,108,103,211,1,5
2022200315,2023-02-25,2022-23,GBO,MNE,122,110,232,1,12
0022200908,2023-02-25,2022-23,PHI,BOS,107,110,217,0,-3
2022200316,2023-02-25,2022-23,MCC,RAP,87,104,191,0,-17
0022200906,2023-02-25,2022-23,NYK,NOP,128,106,234,1,22
0022200909,2023-02-25,2022-23,UTA,SAS,118,102,220,1,16
2022200317,2023-02-25,2022-23,SBL,IWA,148,126,274,1,22
2022200314,2023-02-25,2022-23,CLC,OSC,102,101,203,1,1
0022200907,2023-02-25,2022-23,MEM,DEN,112,94,206,1,18
2022200319,2023-02-25,2022-23,SCW,SLC,112,119,231,0,-7
2022200318,2023-02-25,2022-23,TEX,RGV,98,112,210,0,-14
0022200903,2023-02-25,2022-23,DET,TOR,91,95,186,0,-4
2022200321,2023-02-26,2022-23,GRG,FWN,110,104,214,1,6
0022200918,2023-02-26,2022-23,DEN,LAC,134,124,258,1,10
2022200324,2023-02-26,2022-23,MXC,ONT,96,103,199,0,-7
2022200322,2023-02-26,2022-23,WCB,WES,123,108,231,1,15
0022200911,2023-02-26,2022-23,ATL,BKN,129,127,256,1,2
0022200915,2023-02-26,2022-23,OKC,SAC,115,124,239,0,-9
2022200320,2023-02-26,2022-23,OKL,CPS,116,104,220,1,12
0022200913,2023-02-26,2022-23,DAL,LAL,108,111,219,0,-3
0022200916,2023-02-26,2022-23,GSW,MIN,109,104,213,1,5
0022200912,2023-02-26,2022-23,CHI,WAS,102,82,184,1,20
2022200323,2023-02-26,2022-23,AUS,LIN,96,117,213,0,-21
0022200917,2023-02-26,2022-23,POR,HOU,131,114,245,1,17
0022200910,2023-02-26,2022-23,MIL,PHX,104,101,205,1,3
0022200914,2023-02-26,2022-23,CLE,TOR,118,93,211,1,25
0022200922,2023-02-27,2022-23,NOP,ORL,93,101,194,0,-8
0022200919,2023-02-27,2022-23,CHA,DET,117,106,223,1,11
0022200921,2023-02-27,2022-23,NYK,BOS,109,94,203,1,15
0022200920,2023-02-27,2022-23,PHI,MIA,99,101,200,0,-2
2022200329,2023-02-27,2022-23,GLI,IWA,125,110,235,1,15
2022200325,2023-02-27,2022-23,CCG,DEL,124,125,249,0,-1
2022200328,2023-02-27,2022-23,SLC,WIS,135,100,235,1,35
2022200326,2023-02-27,2022-23,MCC,OSC,108,123,231,0,-15
2022200327,2023-02-27,2022-23,MXC,ONT,109,105,214,1,4
2022200330,2023-02-28,2022-23,OKL,SXF,99,107,206,0,-8
0022200929,2023-02-28,2022-23,DAL,IND,122,124,246,0,-2
2022200331,2023-02-28,2022-23,STO,CLC,122,111,233,1,11
0022200926,2023-02-28,2022-23,HOU,DEN,112,133,245,0,-21
2022200332,2023-02-28,2022-23,MHU,GRG,107,96,203,1,11
2022200334,2023-02-28,2022-23,SLC,WIS,106,120,226,0,-14
0022200924,2023-02-28,2022-23,BKN,MIL,104,118,222,0,-14
2022200335,2023-02-28,2022-23,GLI,IWA,110,102,212,1,8
0022200923,2023-02-28,2022-23,ATL,WAS,116,119,235,0,-3
0022200932,2023-02-28,2022-23,LAC,MIN,101,108,209,0,-7
2022200333,2023-02-28,2022-23,RGV,LIN,100,109,209,0,-9
0022200927,2023-02-28,2022-23,MEM,LAL,121,109,230,1,12
0022200928,2023-02-28,2022-23,OKC,SAC,117,123,240,0,-6
0022200930,2023-02-28,2022-23,UTA,SAS,94,102,196,0,-8
0022200925,2023-02-28,2022-23,TOR,CHI,104,98,202,1,6
0022200931,2023-02-28,2022-23,GSW,POR,123,105,228,1,18
0022200933,2023-03-01,2022-23,CHA,PHX,91,105,196,0,-14
0022200935,2023-03-01,2022-23,BOS,CLE,117,113,230,1,4
0022200937,2023-03-01,2022-23,NYK,BKN,142,118,260,1,24
0022200940,2023-03-01,2022-23,OKC,LAL,117,123,240,0,-6
0022200939,2023-03-01,2022-23,MIL,ORL,139,117,256,1,22
0022200938,2023-03-01,2022-23,HOU,MEM,99,113,212,0,-14
0022200941,2023-03-01,2022-23,POR,NOP,110,121,231,0,-11
0022200936,2023-03-01,2022-23,MIA,PHI,96,119,215,0,-23
0022200934,2023-03-01,2022-23,DET,CHI,115,117,232,0,-2
2022200336,2023-03-01,2022-23,WES,DEL,126,147,273,0,-21
2022200340,2023-03-02,2022-23,AUS,BHM,103,110,213,0,-7
0022200945,2023-03-02,2022-23,GSW,LAC,115,91,206,1,24
2022200338,2023-03-02,2022-23,GRG,MCC,91,103,194,0,-12
0022200943,2023-03-02,2022-23,DAL,PHI,133,126,259,1,7
0022200942,2023-03-02,2022-23,WAS,TOR,119,108,227,1,11
2022200341,2023-03-02,2022-23,SCW,CLC,115,110,225,1,5
2022200339,2023-03-02,2022-23,RAP,FWN,135,125,260,1,10
0022200944,2023-03-02,2022-23,SAS,IND,110,99,209,1,11
2022200343,2023-03-02,2022-23,STO,TEX,127,100,227,1,27
2022200342,2023-03-02,2022-23,SBL,MNE,129,128,257,1,1
2022200337,2023-03-02,2022-23,CPS,GBO,120,117,237,1,3
2022200345,2023-03-03,2022-23,WES,DEL,117,122,239,0,-5
2022200346,2023-03-03,2022-23,SXF,IWA,128,131,259,0,-3
2022200344,2023-03-03,2022-23,OKL,RGV,117,125,242,0,-8
2022200347,2023-03-03,2022-23,GLI,CCG,110,122,232,0,-12
0022200949,2023-03-03,2022-23,MIA,NYK,120,122,242,0,-2
0022200948,2023-03-03,2022-23,BOS,BKN,105,115,220,0,-10
0022200955,2023-03-03,2022-23,LAL,MIN,102,110,212,0,-8
0022200953,2023-03-03,2022-23,GSW,NOP,108,99,207,1,9
0022200952,2023-03-03,2022-23,DEN,MEM,113,97,210,1,16
0022200947,2023-03-03,2022-23,ATL,POR,129,111,240,1,18
0022200950,2023-03-03,2022-23,CHI,PHX,104,125,229,0,-21
0022200954,2023-03-03,2022-23,SAC,LAC,128,127,255,1,1
0022200951,2023-03-03,2022-23,OKC,UTA,130,103,233,1,27
0022200946,2023-03-03,2022-23,CHA,ORL,106,117,223,0,-11
2022200350,2023-03-04,2022-23,CPS,GBO,115,100,215,1,15
0022200961,2023-03-04,2022-23,SAC,MIN,134,138,272,0,-4
0022200960,2023-03-04,2022-23,MIL,PHI,130,133,263,0,-3
2022200354,2023-03-04,2022-23,STO,TEX,129,106,235,1,23
0022200956,2023-03-04,2022-23,WAS,TOR,109,116,225,0,-7
0022200959,2023-03-04,2022-23,SAS,HOU,110,122,232,0,-12
0022200957,2023-03-04,2022-23,CLE,DET,114,90,204,1,24
2022200349,2023-03-04,2022-23,RAP,FWN,129,114,243,1,15
2022200348,2023-03-04,2022-23,WIS,WCB,102,120,222,0,-18
2022200352,2023-03-04,2022-23,SXF,IWA,109,112,221,0,-3
0022200958,2023-03-04,2022-23,MIA,ATL,117,109,226,1,8
2022200353,2023-03-04,2022-23,SBL,MNE,114,98,212,1,16
2022200355,2023-03-04,2022-23,SCW,CLC,110,127,237,0,-17
2022200351,2023-03-04,2022-23,MHU,AUS,109,121,230,0,-12
0022200966,2023-03-05,2022-23,ORL,POR,119,122,241,0,-3
2022200360,2023-03-05,2022-23,MXC,CCG,122,107,229,1,15
0022200963,2023-03-05,2022-23,CHI,IND,122,125,247,0,-3
2022200358,2023-03-05,2022-23,WCB,WES,120,121,241,0,-1
0022200969,2023-03-05,2022-23,BOS,NYK,129,131,260,0,-2
0022200970,2023-03-05,2022-23,LAC,MEM,135,129,264,1,6
0022200973,2023-03-05,2022-23,WAS,MIL,111,117,228,0,-6
0022200968,2023-03-05,2022-23,OKC,UTA,129,119,248,1,10
0022200964,2023-03-05,2022-23,LAL,GSW,113,105,218,1,8
2022200356,2023-03-05,2022-23,OSC,GRG,110,98,208,1,12
2022200357,2023-03-05,2022-23,BHM,RGV,124,134,258,0,-10
0022200965,2023-03-05,2022-23,BKN,CHA,102,86,188,1,16
2022200359,2023-03-05,2022-23,ONT,MNE,108,120,228,0,-12
0022200962,2023-03-05,2022-23,DAL,PHX,126,130,256,0,-4
0022200967,2023-03-05,2022-23,HOU,SAS,142,110,252,1,32
0022200976,2023-03-06,2022-23,SAC,NOP,123,108,231,1,15
0022200971,2023-03-06,2022-23,CLE,BOS,118,114,232,1,4
2022200361,2023-03-06,2022-23,RAP,GLI,127,108,235,1,19
0022200975,2023-03-06,2022-23,DEN,TOR,118,113,231,1,5
2022200363,2023-03-06,2022-23,TEX,SLC,128,134,262,0,-6
2022200362,2023-03-06,2022-23,MHU,AUS,112,97,209,1,15
0022200977,2023-03-06,2022-23,DET,POR,104,110,214,0,-6
2022200365,2023-03-06,2022-23,SBL,SXF,133,135,268,0,-2
0022200974,2023-03-06,2022-23,MIA,ATL,130,128,258,1,2
0022200972,2023-03-06,2022-23,IND,PHI,143,147,290,0,-4
2022200364,2023-03-06,2022-23,MXC,CCG,90,109,199,0,-19
2022200368,2023-03-07,2022-23,GRG,ONT,88,106,194,0,-18
0022200980,2023-03-07,2022-23,MIN,PHI,94,117,211,0,-23
0022200982,2023-03-07,2022-23,OKC,GSW,137,128,265,1,9
2022200369,2023-03-07,2022-23,STO,WES,121,104,225,1,17
2022200366,2023-03-07,2022-23,LIN,MCC,114,102,216,1,12
0022200984,2023-03-07,2022-23,LAL,MEM,112,103,215,1,9
0022200769,2023-03-07,2022-23,DET,WAS,117,119,236,0,-2
2022200367,2023-03-07,2022-23,BHM,SCW,127,112,239,1,15
0022200981,2023-03-07,2022-23,HOU,BKN,96,118,214,0,-22
0022200979,2023-03-07,2022-23,NYK,CHA,105,112,217,0,-7
0022200978,2023-03-07,2022-23,ORL,MIL,123,134,257,0,-11
2022200370,2023-03-07,2022-23,OSC,WIS,116,111,227,1,5
0022200983,2023-03-07,2022-23,DAL,UTA,120,116,236,1,4
2022200372,2023-03-08,2022-23,CPS,GLI,131,105,236,1,26
2022200373,2023-03-08,2022-23,RAP,DEL,97,112,209,0,-15
2022200376,2023-03-08,2022-23,SBL,SXF,127,125,252,1,2
0022200988,2023-03-08,2022-23,NOP,DAL,113,106,219,1,7
2022200375,2023-03-08,2022-23,RGV,GBO,116,110,226,1,6
0022200990,2023-03-08,2022-23,PHX,OKC,132,101,233,1,31
0022200986,2023-03-08,2022-23,BOS,POR,115,93,208,1,22
2022200374,2023-03-08,2022-23,TEX,WCB,110,122,232,0,-12
0022200985,2023-03-08,2022-23,WAS,ATL,120,122,242,0,-2
0022200991,2023-03-08,2022-23,LAC,TOR,108,100,208,1,8
2022200371,2023-03-08,2022-23,OKL,SLC,95,108,203,0,-13
0022200987,2023-03-08,2022-23,MIA,CLE,100,104,204,0,-4
0022200989,2023-03-08,2022-23,DEN,CHI,96,117,213,0,-21
2022200384,2023-03-09,2022-23,TEX,WCB,110,135,245,0,-25
2022200383,2023-03-09,2022-23,RGV,IWA,128,117,245,1,11
2022200378,2023-03-09,2022-23,FWN,MCC,116,119,235,0,-3
2022200381,2023-03-09,2022-23,RAP,DEL,112,127,239,0,-15
2022200380,2023-03-09,2022-23,MNE,LIN,108,115,223,0,-7
0022200995,2023-03-09,2022-23,MIL,BKN,118,113,231,1,5
2022200377,2023-03-09,2022-23,OSC,WIS,131,132,263,0,-1
0022200992,2023-03-09,2022-23,DET,CHA,103,113,216,0,-10
0022200994,2023-03-09,2022-23,ORL,UTA,124,131,255,0,-7
0022200993,2023-03-09,2022-23,IND,HOU,134,125,259,1,9
2022200382,2023-03-09,2022-23,BHM,SCW,126,124,250,1,2
0022200996,2023-03-09,2022-23,MEM,GSW,131,110,241,1,21
0022200997,2023-03-09,2022-23,SAC,NYK,122,117,239,1,5
2022200379,2023-03-09,2022-23,CPS,GLI,113,130,243,0,-17
0022201001,2023-03-10,2022-23,MIN,BKN,123,124,247,0,-1
2022200386,2023-03-10,2022-23,CLC,ONT,102,117,219,0,-15
0022200999,2023-03-10,2022-23,WAS,ATL,107,114,221,0,-7
0022201000,2023-03-10,2022-23,MIA,CLE,119,115,234,1,4
0022201002,2023-03-10,2022-23,SAS,DEN,128,120,248,1,8
2022200388,2023-03-10,2022-23,AUS,GBO,125,110,235,1,15
0022201003,2023-03-10,2022-23,LAL,TOR,122,112,234,1,10
0022200998,2023-03-10,2022-23,PHI,POR,120,119,239,1,1
2022200387,2023-03-10,2022-23,OKL,SLC,110,112,222,0,-2
0022201004,2023-03-11,2022-23,LAC,NYK,106,95,201,1,11
0022201006,2023-03-11,2022-23,DET,IND,115,121,236,0,-6
0022201007,2023-03-11,2022-23,ORL,MIA,126,114,240,1,12
2022200390,2023-03-11,2022-23,CLC,ONT,100,103,203,0,-3
2022200389,2023-03-11,2022-23,DEL,CPS,116,137,253,0,-21
2022200394,2023-03-11,2022-23,SCW,WES,114,108,222,1,6
2022200393,2023-03-11,2022-23,RGV,IWA,123,115,238,1,8
0022201009,2023-03-11,2022-23,HOU,CHI,111,119,230,0,-8
0022201012,2023-03-11,2022-23,GSW,MIL,125,116,241,1,9
0022201010,2023-03-11,2022-23,MEM,DAL,112,108,220,1,4
0022201011,2023-03-11,2022-23,NOP,OKC,96,110,206,0,-14
0022201005,2023-03-11,2022-23,CHA,UTA,111,119,230,0,-8
0022201013,2023-03-11,2022-23,PHX,SAC,119,128,247,0,-9
2022200392,2023-03-11,2022-23,SBL,STO,109,118,227,0,-9
0022201008,2023-03-11,2022-23,ATL,BOS,125,134,259,0,-9
2022200391,2023-03-11,2022-23,FWN,MCC,102,132,234,0,-30
2022200397,2023-03-12,2022-23,OSC,CCG,119,95,214,1,24
0022201014,2023-03-12,2022-23,DEN,BKN,120,122,242,0,-2
0022201015,2023-03-12,2022-23,CHA,CLE,108,114,222,0,-6
2022200399,2023-03-12,2022-23,TEX,GLI,82,99,181,0,-17
0022201019,2023-03-12,2022-23,LAL,NYK,108,112,220,0,-4
2022200395,2023-03-12,2022-23,MNE,LIN,121,112,233,1,9
0022201018,2023-03-12,2022-23,SAS,OKC,90,102,192,0,-12
2022200396,2023-03-12,2022-23,GRG,RAP,119,121,240,0,-2
2022200398,2023-03-12,2022-23,SXF,AUS,124,108,232,1,16
0022201016,2023-03-12,2022-23,PHI,WAS,112,93,205,1,19
2022200400,2023-03-12,2022-23,MXC,WCB,105,112,217,0,-7
0022201017,2023-03-12,2022-23,NOP,POR,127,110,237,1,17
0022201022,2023-03-13,2022-23,MIA,UTA,119,115,234,1,4
0022201026,2023-03-13,2022-23,SAC,MIL,124,133,257,0,-9
2022200405,2023-03-13,2022-23,SLC,STO,125,138,263,0,-13
0022201021,2023-03-13,2022-23,ATL,MIN,115,136,251,0,-21
2022200403,2023-03-13,2022-23,IWA,BHM,97,124,221,0,-27
2022200404,2023-03-13,2022-23,OKL,ONT,101,97,198,1,4
2022200402,2023-03-13,2022-23,WIS,MHU,108,126,234,0,-18
0022201020,2023-03-13,2022-23,DET,IND,117,97,214,1,20
2022200401,2023-03-13,2022-23,OSC,CCG,85,109,194,0,-24
0022201023,2023-03-13,2022-23,DAL,MEM,88,104,192,0,-16
0022201025,2023-03-13,2022-23,GSW,PHX,123,112,235,1,11
0022201024,2023-03-13,2022-23,HOU,BOS,111,109,220,1,2
2022200406,2023-03-14,2022-23,DEL,TEX,148,116,264,1,32
0022201032,2023-03-14,2022-23,SAS,ORL,132,114,246,1,18
2022200408,2023-03-14,2022-23,LIN,FWN,114,125,239,0,-11
0022201029,2023-03-14,2022-23,TOR,DEN,125,110,235,1,15
0022201034,2023-03-14,2022-23,POR,NYK,107,123,230,0,-16
0022201030,2023-03-14,2022-23,NOP,LAL,108,123,231,0,-15
0022201033,2023-03-14,2022-23,PHX,MIL,104,116,220,0,-12
0022201031,2023-03-14,2022-23,OKC,BKN,121,107,228,1,14
0022201027,2023-03-14,2022-23,CHA,CLE,104,120,224,0,-16
0022201028,2023-03-14,2022-23,WAS,DET,117,97,214,1,20
2022200407,2023-03-14,2022-23,GRG,RAP,113,109,222,1,4
2022200385,2023-03-14,2022-23,STO,WES,135,123,258,1,12
0022201040,2023-03-15,2022-23,SAS,DAL,128,137,265,0,-9
2022200409,2023-03-15,2022-23,MCC,CLC,122,110,232,1,12
2022200410,2023-03-15,2022-23,GBO,MXC,116,122,238,0,-6
0022201037,2023-03-15,2022-23,CHI,SAC,114,117,231,0,-3
2022200413,2023-03-15,2022-23,WCB,MHU,112,116,228,0,-4
2022200411,2023-03-15,2022-23,WIS,MNE,114,119,233,0,-5
0022201039,2023-03-15,2022-23,MIN,BOS,102,104,206,0,-2
0022201036,2023-03-15,2022-23,MIA,MEM,138,119,257,1,19
2022200412,2023-03-15,2022-23,OKL,ONT,105,114,219,0,-9
2022200416,2023-03-15,2022-23,SCW,SLC,132,129,261,1,3
2022200415,2023-03-15,2022-23,GLI,SXF,116,120,236,0,-4
0022201035,2023-03-15,2022-23,CLE,PHI,109,118,227,0,-9
0022201041,2023-03-15,2022-23,LAC,GSW,134,126,260,1,8
0022201038,2023-03-15,2022-23,HOU,LAL,114,110,224,1,4
2022200414,2023-03-15,2022-23,AUS,SBL,96,132,228,0,-36
2022200422,2023-03-16,2022-23,GLI,SXF,114,132,246,0,-18
0022201046,2023-03-16,2022-23,PHX,ORL,116,113,229,1,3
2022200419,2023-03-16,2022-23,GBO,MXC,118,107,225,1,11
2022200420,2023-03-16,2022-23,WES,FWN,108,117,225,0,-9
0022201042,2023-03-16,2022-23,DET,DEN,100,119,219,0,-19
0022201044,2023-03-16,2022-23,TOR,OKC,128,111,239,1,17
2022200417,2023-03-16,2022-23,DEL,TEX,129,132,261,0,-3
0022201043,2023-03-16,2022-23,BKN,SAC,96,101,197,0,-5
2022200421,2023-03-16,2022-23,AUS,SBL,121,123,244,0,-2
0022201045,2023-03-16,2022-23,MIL,IND,123,139,262,0,-16
2022200418,2023-03-16,2022-23,RAP,OSC,102,124,226,0,-22
0022201049,2023-03-17,2022-23,CLE,WAS,117,94,211,1,23
2022200426,2023-03-17,2022-23,MHU,RGV,103,128,231,0,-25
2022200424,2023-03-17,2022-23,CCG,TEX,140,91,231,1,49
2022200423,2023-03-17,2022-23,CLC,LIN,122,115,237,1,7
0022201051,2023-03-17,2022-23,HOU,NOP,114,112,226,1,2
0022201048,2023-03-17,2022-23,ATL,GSW,127,119,246,1,8
0022201054,2023-03-17,2022-23,LAL,DAL,110,111,221,0,-1
0022201050,2023-03-17,2022-23,CHI,MIN,139,131,270,1,8
0022201052,2023-03-17,2022-23,SAS,MEM,120,126,246,0,-6
0022201053,2023-03-17,2022-23,POR,BOS,112,126,238,0,-14
2022200428,2023-03-17,2022-23,SCW,IWA,127,119,246,1,8
2022200427,2023-03-17,2022-23,WIS,MNE,118,116,234,1,2
2022200425,2023-03-17,2022-23,CPS,GRG,132,126,258,1,6
0022201047,2023-03-17,2022-23,CHA,PHI,82,121,203,0,-39
0022201058,2023-03-18,2022-23,TOR,MIN,122,107,229,1,15
2022200433,2023-03-18,2022-23,CLC,LIN,108,100,208,1,8
0022201057,2023-03-18,2022-23,IND,PHI,121,141,262,0,-20
2022200436,2023-03-18,2022-23,STO,SXF,119,144,263,0,-25
0022201060,2023-03-18,2022-23,CHI,MIA,113,99,212,1,14
0022201059,2023-03-18,2022-23,WAS,SAC,118,132,250,0,-14
0022201061,2023-03-18,2022-23,MEM,GSW,133,119,252,1,14
2022200434,2023-03-18,2022-23,AUS,GBO,124,127,251,0,-3
2022200435,2023-03-18,2022-23,MHU,RGV,114,87,201,1,27
2022200432,2023-03-18,2022-23,CPS,GRG,93,102,195,0,-9
2022200430,2023-03-18,2022-23,MCC,WES,122,112,234,1,10
0022201056,2023-03-18,2022-23,LAC,ORL,108,113,221,0,-5
2022200431,2023-03-18,2022-23,WCB,DEL,119,112,231,1,7
2022200437,2023-03-18,2022-23,SCW,IWA,132,112,244,1,20
0022201062,2023-03-18,2022-23,UTA,BOS,118,117,235,1,1
0022201055,2023-03-18,2022-23,NYK,DEN,116,110,226,1,6
2022200429,2023-03-18,2022-23,RAP,OSC,111,112,223,0,-1
0022201064,2023-03-19,2022-23,OKC,PHX,124,120,244,1,4
2022200442,2023-03-19,2022-23,STO,GLI,120,90,210,1,30
0022201065,2023-03-19,2022-23,SAS,ATL,126,118,244,1,8
0022201068,2023-03-19,2022-23,MIL,TOR,118,111,229,1,7
0022201067,2023-03-19,2022-23,HOU,NOP,107,117,224,0,-10
2022200439,2023-03-19,2022-23,WCB,MNE,114,93,207,1,21
0022201070,2023-03-19,2022-23,LAL,ORL,111,105,216,1,6
2022200438,2023-03-19,2022-23,FWN,WIS,128,114,242,1,14
0022201069,2023-03-19,2022-23,POR,LAC,102,117,219,0,-15
0022201066,2023-03-19,2022-23,DET,MIA,100,112,212,0,-12
2022200441,2023-03-19,2022-23,SLC,SBL,121,114,235,1,7
0022201063,2023-03-19,2022-23,BKN,DEN,102,108,210,0,-6
2022200443,2023-03-19,2022-23,MXC,BHM,124,115,239,1,9
2022200440,2023-03-19,2022-23,TEX,OKL,107,122,229,0,-15
0022201076,2023-03-20,2022-23,UTA,SAC,128,120,248,1,8
2022200445,2023-03-20,2022-23,MXC,BHM,98,111,209,0,-13
0022201075,2023-03-20,2022-23,MEM,DAL,112,108,220,1,4
2022200444,2023-03-20,2022-23,MCC,WES,122,93,215,1,29
0022201074,2023-03-20,2022-23,HOU,GSW,108,121,229,0,-13
0022201073,2023-03-20,2022-23,NYK,MIN,134,140,274,0,-6
2022200446,2023-03-20,2022-23,ONT,MHU,101,108,209,0,-7
0022201071,2023-03-20,2022-23,CHA,IND,115,109,224,1,6
0022201072,2023-03-20,2022-23,PHI,CHI,105,109,214,0,-4
2022200452,2023-03-21,2022-23,WCB,MNE,89,93,182,0,-4
2022200451,2023-03-21,2022-23,RGV,SCW,119,126,245,0,-7
0022201077,2023-03-21,2022-23,ORL,WAS,122,112,234,1,10
2022200448,2023-03-21,2022-23,OSC,LIN,112,118,230,0,-6
0022201078,2023-03-21,2022-23,ATL,DET,129,107,236,1,22
0022201081,2023-03-21,2022-23,SAC,BOS,109,132,241,0,-23
0022201080,2023-03-21,2022-23,NOP,SAS,119,84,203,1,35
2022200454,2023-03-21,2022-23,SBL,OKL,115,132,247,0,-17
2022200447,2023-03-21,2022-23,GBO,CCG,116,129,245,0,-13
0022201079,2023-03-21,2022-23,BKN,CLE,109,115,224,0,-6
0022201082,2023-03-21,2022-23,LAC,OKC,100,101,201,0,-1
2022200449,2023-03-21,2022-23,WIS,GRG,129,114,243,1,15
2022200453,2023-03-21,2022-23,SLC,AUS,101,93,194,1,8
2022200450,2023-03-21,2022-23,RAP,CPS,111,104,215,1,7
0022201088,2023-03-22,2022-23,MEM,HOU,130,125,255,1,5
0022201090,2023-03-22,2022-23,MIN,ATL,125,124,249,1,1
0022201085,2023-03-22,2022-23,TOR,IND,114,118,232,0,-4
0022201092,2023-03-22,2022-23,LAL,PHX,122,111,233,1,11
0022201084,2023-03-22,2022-23,MIA,NYK,127,120,247,1,7
0022201087,2023-03-22,2022-23,CHI,PHI,91,116,207,0,-25
0022201083,2023-03-22,2022-23,WAS,DEN,104,118,222,0,-14
0022201089,2023-03-22,2022-23,MIL,SAS,130,94,224,1,36
0022201086,2023-03-22,2022-23,DAL,GSW,125,127,252,0,-2
2022200456,2023-03-22,2022-23,ONT,MHU,96,98,194,0,-2
2022200457,2023-03-22,2022-23,STO,MXC,117,115,232,1,2
0022201091,2023-03-22,2022-23,UTA,POR,115,127,242,0,-12
2022200455,2023-03-22,2022-23,IWA,BHM,139,131,270,1,8
2022200458,2023-03-23,2022-23,CCG,WIS,114,104,218,1,10
2022200465,2023-03-23,2022-23,GLI,OKL,94,100,194,0,-6
2022200466,2023-03-23,2022-23,ONT,TEX,128,125,253,1,3
2022200459,2023-03-23,2022-23,CLC,GRG,108,101,209,1,7
2022200462,2023-03-23,2022-23,RGV,SCW,121,111,232,1,10
