season,game_id,date,matchup,home_team,home_abbr,home_score,home_win,home_fg_pct,home_fg3_pct,home_ft_pct,home_rebounds,home_assists,home_turnovers,away_team,away_abbr,away_score,away_win,away_fg_pct,away_fg3_pct,away_ft_pct,away_rebounds,away_assists,away_turnovers,total_points,point_differential
2023,2022300156,2024-01-20,ONT @ SCW,Santa Cruz Warriors,SCW,122,True,0.526,0.514,0.652,39,28,17,Ontario Clippers,ONT,116,False,0.489,0.325,0.727,42,21,13,238,6
2023,0022300597,2024-01-20,CHI vs. MEM,Chicago Bulls,CHI,125,True,0.516,0.424,0.81,52,32,11,Memphis Grizzlies,MEM,96,False,0.427,0.31,0.826,32,28,15,221,29
2023,0022300598,2024-01-20,HOU vs. UTA,Houston Rockets,HOU,127,True,0.427,0.333,0.636,56,27,7,Utah Jazz,UTA,126,False,0.457,0.302,0.773,59,28,17,253,1
2023,2022300152,2024-01-20,LIN @ WCB,Windy City Bulls,WCB,112,False,0.466,0.441,0.9,36,20,13,Long Island Nets,LIN,123,True,0.505,0.4,0.619,53,29,11,235,11
2023,2022300150,2024-01-20,BHM vs. CLC,Birmingham Squadron,BHM,126,True,0.5,0.351,0.867,54,25,12,Cleveland Charge,CLC,105,False,0.444,0.326,0.7,39,23,15,231,21
2023,2022300157,2024-01-21,SXF @ MNE,Maine Celtics,MNE,131,True,0.49,0.422,0.583,48,24,11,Sioux Falls Skyforce,SXF,125,False,0.505,0.44,0.813,45,27,14,256,6
2023,0022300602,2024-01-21,DEN @ WAS,Washington Wizards,WAS,104,False,0.429,0.296,0.818,40,31,13,Denver Nuggets,DEN,113,True,0.489,0.364,0.679,50,29,13,217,9
2023,0022300600,2024-01-21,BKN @ LAC,LA Clippers,LAC,125,True,0.506,0.5,0.848,45,26,10,Brooklyn Nets,BKN,114,False,0.489,0.359,0.75,36,29,12,239,11
2023,0022300601,2024-01-21,ORL vs. MIA,Orlando Magic,ORL,105,True,0.474,0.321,0.786,44,21,14,Miami Heat,MIA,87,False,0.375,0.324,0.833,36,22,14,192,18
2023,2022300158,2024-01-21,OKL vs. MXC,Oklahoma City Blue,OKL,128,True,0.562,0.5,0.615,41,31,11,Mexico City Capitanes,MXC,105,False,0.438,0.379,0.6,47,17,19,233,23
2023,0022300603,2024-01-21,HOU vs. BOS,Houston Rockets,HOU,107,False,0.436,0.286,0.682,49,26,15,Boston Celtics,BOS,116,True,0.439,0.362,0.722,55,31,16,223,9
2023,0022300604,2024-01-21,PHX vs. IND,Phoenix Suns,PHX,117,True,0.573,0.32,0.833,44,25,16,Indiana Pacers,IND,110,False,0.436,0.452,0.609,40,28,11,227,7
2023,0022300605,2024-01-21,POR @ LAL,Los Angeles Lakers,LAL,134,True,0.547,0.394,0.931,45,28,12,Portland Trail Blazers,POR,110,False,0.467,0.31,0.85,35,24,12,244,24
2023,2022300161,2024-01-22,SLC vs. AUS,Salt Lake City Stars,SLC,101,False,0.437,0.366,0.875,43,27,21,Austin Spurs,AUS,112,True,0.484,0.333,0.733,46,27,16,213,11
2023,0022300609,2024-01-22,TOR vs. MEM,Toronto Raptors,TOR,100,False,0.443,0.348,0.957,47,31,17,Memphis Grizzlies,MEM,108,True,0.463,0.382,0.583,47,30,15,208,8
2023,0022300607,2024-01-22,CLE @ ORL,Orlando Magic,ORL,99,False,0.459,0.379,0.667,34,25,15,Cleveland Cavaliers,CLE,126,True,0.563,0.526,0.727,39,29,9,225,27
2023,0022300606,2024-01-22,DET vs. MIL,Detroit Pistons,DET,113,False,0.449,0.333,0.793,42,25,10,Milwaukee Bucks,MIL,122,True,0.447,0.256,0.824,49,26,9,235,9
2023,0022300613,2024-01-22,ATL @ SAC,Sacramento Kings,SAC,122,True,0.462,0.316,0.889,51,22,8,Atlanta Hawks,ATL,107,False,0.387,0.35,0.778,50,19,12,229,15
2023,0022300608,2024-01-22,PHI vs. SAS,Philadelphia 76ers,PHI,133,True,0.495,0.25,0.8,48,28,4,San Antonio Spurs,SAS,123,False,0.462,0.317,0.889,43,29,8,256,10
2023,2022300163,2024-01-22,SBL vs. STO,South Bay Lakers,SBL,127,True,0.457,0.273,0.833,48,25,14,Stockton Kings,STO,120,False,0.456,0.324,0.692,54,33,20,247,7
2023,2022300159,2024-01-22,CLC @ OSC,Osceola Magic,OSC,106,False,0.389,0.294,0.786,54,22,14,Cleveland Charge,CLC,118,True,0.519,0.444,0.75,40,30,6,224,12
2023,0022300612,2024-01-22,CHI @ PHX,Phoenix Suns,PHX,115,True,0.518,0.412,0.765,39,32,7,Chicago Bulls,CHI,113,False,0.484,0.378,0.643,47,25,10,228,2
2023,0022300610,2024-01-22,CHA @ MIN,Minnesota Timberwolves,MIN,125,False,0.524,0.439,0.76,36,34,13,Charlotte Hornets,CHA,128,True,0.568,0.378,0.778,35,30,10,253,3
2023,2022300162,2024-01-22,GLI @ RCR,Rip City Remix,RCR,118,True,0.494,0.371,0.765,48,26,20,G League Ignite,GLI,95,False,0.41,0.208,0.7,42,19,23,213,23
2023,2022300160,2024-01-22,BHM @ WIS,Wisconsin Herd,WIS,107,False,0.477,0.216,0.6,45,25,14,Birmingham Squadron,BHM,125,True,0.5,0.436,0.733,48,26,12,232,18
2023,0022300611,2024-01-22,DAL vs. BOS,Dallas Mavericks,DAL,110,False,0.443,0.35,0.714,48,24,10,Boston Celtics,BOS,119,True,0.466,0.326,0.733,44,26,6,229,9
2023,2022300164,2024-01-23,FWN vs. CCG,Fort Wayne Mad Ants,FWN,122,True,0.522,0.286,0.643,55,26,17,Capital City Go-Go,CCG,110,False,0.456,0.387,0.667,32,25,15,232,12
2023,0022300614,2024-01-23,IND vs. DEN,Indiana Pacers,IND,109,False,0.494,0.238,0.857,38,24,10,Denver Nuggets,DEN,114,True,0.5,0.333,0.882,42,22,10,223,5
2023,2022300167,2024-01-23,SLC vs. SCW,Salt Lake City Stars,SLC,114,False,0.575,0.345,0.875,37,25,15,Santa Cruz Warriors,SCW,126,True,0.51,0.395,0.5,40,35,6,240,12
2023,2022300168,2024-01-23,GBO @ ONT,Ontario Clippers,ONT,100,False,0.464,0.364,0.6,31,27,12,Greensboro Swarm,GBO,111,True,0.528,0.4,0.889,46,17,19,211,11
2023,0022300615,2024-01-23,BKN vs. NYK,Brooklyn Nets,BKN,103,False,0.442,0.357,0.8,40,29,13,New York Knicks,NYK,108,True,0.465,0.345,0.947,42,21,13,211,5
2023,0022300618,2024-01-23,LAC vs. LAL,LA Clippers,LAC,127,True,0.591,0.519,0.75,36,33,14,Los Angeles Lakers,LAL,116,False,0.489,0.344,0.682,41,27,15,243,11
2023,2022300166,2024-01-23,RGV @ IWA,Iowa Wolves,IWA,120,False,0.5,0.25,0.773,49,27,22,Rio Grande Valley Vipers,RGV,124,True,0.5,0.417,0.647,42,31,18,244,4
2023,2022300165,2024-01-23,LIN vs. MCC,Long Island Nets,LIN,110,False,0.494,0.393,0.846,43,32,19,Motor City Cruise,MCC,111,True,0.411,0.343,1.0,42,20,11,221,1
2023,0022300616,2024-01-23,NOP vs. UTA,New Orleans Pelicans,NOP,153,True,0.577,0.5,0.667,57,41,9,Utah Jazz,UTA,124,False,0.467,0.333,0.813,38,27,8,277,29
2023,0022300617,2024-01-23,OKC vs. POR,Oklahoma City Thunder,OKC,111,True,0.483,0.304,0.643,43,23,12,Portland Trail Blazers,POR,109,False,0.43,0.462,0.81,46,27,19,220,2
2023,2022300176,2024-01-24,RCR vs. GLI,Rip City Remix,RCR,110,True,0.456,0.438,0.615,50,23,15,G League Ignite,GLI,102,False,0.386,0.355,0.696,44,20,16,212,8
2023,0022300626,2024-01-24,ATL @ GSW,Golden State Warriors,GSW,134,True,0.56,0.485,0.727,49,26,10,Atlanta Hawks,ATL,112,False,0.415,0.326,0.769,45,30,10,246,22
2023,2022300171,2024-01-24,CCG @ FWN,Fort Wayne Mad Ants,FWN,110,True,0.483,0.333,0.889,41,32,16,Capital City Go-Go,CCG,106,False,0.433,0.286,0.909,45,21,16,216,4
2023,2022300173,2024-01-24,OSC vs. CLC,Osceola Magic,OSC,120,True,0.54,0.444,0.667,50,32,17,Cleveland Charge,CLC,104,False,0.425,0.333,0.526,32,20,16,224,16
2023,2022300169,2024-01-24,RAP vs. GRG,Raptors 905,RAP,109,False,0.453,0.324,0.6,50,28,19,Grand Rapids Gold,GRG,115,True,0.446,0.281,0.952,49,29,19,224,6
2023,0022300619,2024-01-24,DET vs. CHA,Detroit Pistons,DET,113,True,0.5,0.395,0.6,44,26,11,Charlotte Hornets,CHA,106,False,0.437,0.395,0.789,48,27,11,219,7
2023,0022300625,2024-01-24,DAL vs. PHX,Dallas Mavericks,DAL,109,False,0.461,0.395,0.556,33,25,14,Phoenix Suns,PHX,132,True,0.6,0.412,0.727,49,30,15,241,23
2023,0022300622,2024-01-24,OKC @ SAS,San Antonio Spurs,SAS,114,False,0.5,0.281,0.76,38,30,18,Oklahoma City Thunder,OKC,140,True,0.563,0.45,0.875,47,36,15,254,26
2023,2022300172,2024-01-24,MNE vs. WCB,Maine Celtics,MNE,96,False,0.405,0.318,0.778,49,23,17,Windy City Bulls,WCB,101,True,0.382,0.258,0.792,50,17,6,197,5
2023,2022300170,2024-01-24,OKL vs. MXC,Oklahoma City Blue,OKL,114,True,0.5,0.324,0.786,43,28,14,Mexico City Capitanes,MXC,91,False,0.481,0.154,0.692,39,21,23,205,23
2023,0022300621,2024-01-24,MEM @ MIA,Miami Heat,MIA,96,False,0.402,0.324,0.76,44,21,17,Memphis Grizzlies,MEM,105,True,0.45,0.472,0.842,44,30,18,201,9
2023,2022300174,2024-01-24,CPS @ WES,Westchester Knicks,WES,119,False,0.427,0.273,0.789,46,28,10,College Park Skyhawks,CPS,125,True,0.444,0.459,1.0,44,27,15,244,6
2023,0022300624,2024-01-24,CLE @ MIL,Milwaukee Bucks,MIL,126,True,0.5,0.379,0.893,46,24,11,Cleveland Cavaliers,CLE,116,False,0.505,0.342,0.733,39,26,12,242,10
2023,0022300620,2024-01-24,WAS vs. MIN,Washington Wizards,WAS,107,False,0.481,0.417,0.793,49,31,21,Minnesota Timberwolves,MIN,118,True,0.42,0.281,0.862,48,26,7,225,11
2023,2022300175,2024-01-24,BHM @ WIS,Wisconsin Herd,WIS,120,True,0.5,0.395,0.667,61,30,18,Birmingham Squadron,BHM,107,False,0.415,0.364,0.7,32,21,7,227,13
2023,0022300623,2024-01-24,HOU vs. POR,Houston Rockets,HOU,131,False,0.532,0.333,0.864,37,29,8,Portland Trail Blazers,POR,137,True,0.51,0.429,0.917,48,31,12,268,6
2023,0022300627,2024-01-25,IND vs. PHI,Indiana Pacers,IND,134,True,0.57,0.429,0.762,55,35,21,Philadelphia 76ers,PHI,122,False,0.483,0.241,0.721,31,24,12,256,12
2023,0022300630,2024-01-25,MIA vs. BOS,Miami Heat,MIA,110,False,0.447,0.381,0.769,31,25,4,Boston Celtics,BOS,143,True,0.638,0.55,0.95,47,36,11,253,33
2023,0022300628,2024-01-25,UTA @ WAS,Washington Wizards,WAS,108,False,0.489,0.233,0.75,35,33,11,Utah Jazz,UTA,123,True,0.515,0.419,0.833,52,34,15,231,15
2023,2022300178,2024-01-25,LIN vs. MCC,Long Island Nets,LIN,117,True,0.478,0.351,0.769,42,28,11,Motor City Cruise,MCC,114,False,0.5,0.464,0.556,46,27,13,231,3
2023,2022300179,2024-01-25,CPS @ WES,Westchester Knicks,WES,100,False,0.361,0.324,0.75,52,20,10,College Park Skyhawks,CPS,102,True,0.488,0.367,0.583,35,23,7,202,2
2023,2022300180,2024-01-25,SCW @ AUS,Austin Spurs,AUS,123,False,0.489,0.357,0.85,45,19,19,Santa Cruz Warriors,SCW,125,True,0.524,0.425,0.688,38,29,20,248,2
2023,0022300633,2024-01-25,CHI @ LAL,Los Angeles Lakers,LAL,141,True,0.609,0.645,0.75,30,35,12,Chicago Bulls,CHI,132,False,0.534,0.324,0.897,39,27,16,273,9
2023,2022300177,2024-01-25,ONT vs. GBO,Ontario Clippers,ONT,110,True,0.472,0.378,0.75,45,34,7,Greensboro Swarm,GBO,101,False,0.419,0.25,0.769,51,16,10,211,9
2023,0022300629,2024-01-25,MIN @ BKN,Brooklyn Nets,BKN,94,False,0.455,0.303,0.875,32,22,13,Minnesota Timberwolves,MIN,96,True,0.493,0.476,0.75,38,24,14,190,2
2023,0022300631,2024-01-25,DEN @ NYK,New York Knicks,NYK,122,True,0.529,0.395,0.85,44,26,8,Denver Nuggets,DEN,84,False,0.405,0.192,0.846,40,20,19,206,38
2023,0022300632,2024-01-25,GSW vs. SAC,Golden State Warriors,GSW,133,False,0.558,0.514,0.783,33,30,13,Sacramento Kings,SAC,134,True,0.527,0.458,0.842,34,33,10,267,1
2023,0022300636,2024-01-26,IND vs. PHX,Indiana Pacers,IND,133,True,0.532,0.308,0.6,48,34,12,Phoenix Suns,PHX,131,False,0.573,0.433,0.889,38,24,20,264,2
2023,0022300637,2024-01-26,TOR vs. LAC,Toronto Raptors,TOR,107,False,0.458,0.188,0.591,45,26,11,LA Clippers,LAC,127,True,0.505,0.281,0.917,50,29,10,234,20
2023,2022300183,2024-01-26,RCR @ RGV,Rio Grande Valley Vipers,RGV,104,False,0.385,0.262,0.55,43,26,11,Rip City Remix,RCR,108,True,0.407,0.326,0.7,62,22,28,212,4
2023,2022300181,2024-01-26,DEL vs. WIS,Delaware Blue Coats,DEL,115,True,0.436,0.341,0.846,55,26,6,Wisconsin Herd,WIS,103,False,0.472,0.368,0.5,41,27,11,218,12
2023,0022300641,2024-01-26,POR @ SAS,San Antonio Spurs,SAS,116,True,0.457,0.294,0.846,59,30,17,Portland Trail Blazers,POR,100,False,0.422,0.27,0.737,37,23,13,216,16
2023,0022300638,2024-01-26,MEM vs. ORL,Memphis Grizzlies,MEM,107,True,0.467,0.366,0.615,43,30,13,Orlando Magic,ORL,106,False,0.469,0.265,0.724,40,21,11,213,1
2023,0022300640,2024-01-26,NOP vs. OKC,New Orleans Pelicans,NOP,83,False,0.39,0.25,0.714,41,24,20,Oklahoma City Thunder,OKC,107,True,0.477,0.303,0.929,45,22,11,190,24
2023,0022300635,2024-01-26,CHA vs. HOU,Charlotte Hornets,CHA,104,False,0.412,0.31,0.781,32,20,13,Houston Rockets,HOU,138,True,0.562,0.394,0.806,53,34,12,242,34
2023,0022300634,2024-01-26,DAL @ ATL,Atlanta Hawks,ATL,143,False,0.526,0.441,0.867,36,32,7,Dallas Mavericks,DAL,148,True,0.6,0.543,0.844,37,28,13,291,5
2023,2022300182,2024-01-26,CLC @ MNE,Maine Celtics,MNE,108,True,0.494,0.383,0.556,46,25,18,Cleveland Charge,CLC,88,False,0.44,0.276,0.571,37,22,11,196,20
2023,2022300184,2024-01-26,IWA @ TEX,Texas Legends,TEX,118,False,0.505,0.289,0.8,38,25,12,Iowa Wolves,IWA,122,True,0.516,0.387,0.8,48,29,14,240,4
2023,0022300639,2024-01-26,CLE @ MIL,Milwaukee Bucks,MIL,100,False,0.402,0.382,0.708,51,21,18,Cleveland Cavaliers,CLE,112,True,0.413,0.389,0.71,51,20,13,212,12
2023,2022300185,2024-01-26,SLC @ SBL,South Bay Lakers,SBL,112,False,0.483,0.429,0.533,46,28,14,Salt Lake City Stars,SLC,114,True,0.465,0.361,0.556,54,30,16,226,2
2023,0022300645,2024-01-27,HOU @ BKN,Brooklyn Nets,BKN,106,True,0.486,0.353,0.595,40,24,19,Houston Rockets,HOU,104,False,0.394,0.27,0.87,55,20,17,210,2
2023,2022300190,2024-01-27,CCG vs. OSC,Capital City Go-Go,CCG,107,False,0.421,0.276,0.733,37,25,8,Osceola Magic,OSC,123,True,0.563,0.5,0.5,45,30,20,230,16
2023,2022300193,2024-01-27,STO vs. OKL,Stockton Kings,STO,103,False,0.438,0.211,0.688,45,27,14,Oklahoma City Blue,OKL,111,True,0.538,0.4,0.692,46,26,21,214,8
2023,2022300195,2024-01-27,TEX vs. IWA,Texas Legends,TEX,126,True,0.471,0.409,0.783,50,21,12,Iowa Wolves,IWA,117,False,0.406,0.314,0.733,52,27,11,243,9
2023,0022300650,2024-01-27,GSW vs. LAL,Golden State Warriors,GSW,144,False,0.462,0.397,0.688,50,37,17,Los Angeles Lakers,LAL,145,True,0.485,0.333,0.884,55,33,19,289,1
2023,2022300194,2024-01-27,RGV vs. RCR,Rio Grande Valley Vipers,RGV,126,True,0.485,0.364,0.583,47,36,20,Rip City Remix,RCR,119,False,0.452,0.37,0.8,41,26,26,245,7
2023,2022300188,2024-01-27,FWN vs. WES,Fort Wayne Mad Ants,FWN,113,False,0.478,0.345,0.727,46,29,19,Westchester Knicks,WES,114,True,0.473,0.29,0.769,48,23,18,227,1
2023,2022300192,2024-01-27,SCW @ MHU,Memphis Hustle,MHU,124,False,0.458,0.4,0.923,55,29,15,Santa Cruz Warriors,SCW,126,True,0.465,0.391,0.6,46,30,7,250,2
2023,0022300643,2024-01-27,NYK vs. MIA,New York Knicks,NYK,125,True,0.517,0.515,0.692,46,25,7,Miami Heat,MIA,109,False,0.466,0.378,0.813,38,26,8,234,16
2023,2022300187,2024-01-27,DEL vs. WIS,Delaware Blue Coats,DEL,107,True,0.457,0.425,0.765,44,25,14,Wisconsin Herd,WIS,102,False,0.44,0.391,1.0,41,21,13,209,5
2023,0022300646,2024-01-27,LAC @ BOS,Boston Celtics,BOS,96,False,0.36,0.25,0.875,52,21,11,LA Clippers,LAC,115,True,0.441,0.25,0.833,58,28,7,211,19
2023,0022300648,2024-01-27,MIL vs. NOP,Milwaukee Bucks,MIL,141,True,0.56,0.444,0.76,45,30,9,New Orleans Pelicans,NOP,117,False,0.471,0.391,0.778,43,20,14,258,24
2023,2022300189,2024-01-27,CPS vs. ONT,College Park Skyhawks,CPS,109,True,0.461,0.314,0.789,49,23,20,Ontario Clippers,ONT,96,False,0.4,0.281,0.762,36,21,18,205,13
2023,2022300186,2024-01-27,RAP vs. GRG,Raptors 905,RAP,110,True,0.487,0.433,0.824,48,21,17,Grand Rapids Gold,GRG,107,False,0.404,0.289,0.706,45,28,9,217,3
2023,0022300642,2024-01-27,DET vs. WAS,Detroit Pistons,DET,104,False,0.435,0.281,0.778,45,22,17,Washington Wizards,WAS,118,True,0.45,0.324,0.81,50,26,9,222,14
2023,0022300647,2024-01-27,CHA vs. UTA,Charlotte Hornets,CHA,122,False,0.511,0.406,0.714,35,35,10,Utah Jazz,UTA,134,True,0.559,0.415,0.765,49,38,13,256,12
2023,0022300651,2024-01-27,DAL vs. SAC,Dallas Mavericks,DAL,115,False,0.439,0.348,0.722,43,35,10,Sacramento Kings,SAC,120,True,0.538,0.367,0.767,39,27,13,235,5
2023,0022300644,2024-01-27,PHI @ DEN,Denver Nuggets,DEN,111,True,0.451,0.351,0.632,44,25,7,Philadelphia 76ers,PHI,105,False,0.531,0.273,0.813,39,25,11,216,6
2023,0022300649,2024-01-27,MIN @ SAS,San Antonio Spurs,SAS,113,True,0.548,0.433,0.533,39,35,15,Minnesota Timberwolves,MIN,112,False,0.57,0.538,0.533,32,30,13,225,1
2023,2022300191,2024-01-27,MNE vs. CLC,Maine Celtics,MNE,103,False,0.475,0.372,0.875,44,31,18,Cleveland Charge,CLC,110,True,0.459,0.429,0.8,39,27,11,213,7
2023,0022300653,2024-01-28,TOR @ ATL,Atlanta Hawks,ATL,126,True,0.463,0.222,0.8,51,27,14,Toronto Raptors,TOR,125,False,0.461,0.484,0.875,46,29,14,251,1
2023,0022300655,2024-01-28,ORL vs. PHX,Orlando Magic,ORL,113,True,0.446,0.333,0.731,40,30,7,Phoenix Suns,PHX,98,False,0.562,0.286,0.571,39,19,22,211,15
2023,0022300652,2024-01-28,MEM @ IND,Indiana Pacers,IND,116,True,0.489,0.371,0.938,44,31,10,Memphis Grizzlies,MEM,110,False,0.463,0.367,0.742,45,20,13,226,6
2023,2022300196,2024-01-28,WCB @ BHM,Birmingham Squadron,BHM,130,True,0.568,0.512,0.786,23,33,14,Windy City Bulls,WCB,127,False,0.535,0.382,0.778,43,23,16,257,3
2023,0022300656,2024-01-28,CHI @ POR,Portland Trail Blazers,POR,96,False,0.405,0.182,0.897,48,22,13,Chicago Bulls,CHI,104,True,0.467,0.25,0.706,40,27,4,200,8
2023,0022300654,2024-01-28,DET vs. OKC,Detroit Pistons,DET,120,True,0.495,0.423,0.789,53,27,9,Oklahoma City Thunder,OKC,104,False,0.478,0.286,0.667,43,17,10,224,16
2023,2022300201,2024-01-29,GLI vs. OKL,G League Ignite,GLI,96,False,0.473,0.13,0.444,32,28,9,Oklahoma City Blue,OKL,116,True,0.566,0.387,0.556,56,30,19,212,20
2023,0022300660,2024-01-29,UTA @ BKN,Brooklyn Nets,BKN,147,True,0.514,0.467,0.947,50,41,8,Utah Jazz,UTA,114,False,0.453,0.333,0.794,44,23,17,261,33
2023,0022300664,2024-01-29,OKC vs. MIN,Oklahoma City Thunder,OKC,101,False,0.443,0.4,0.773,38,21,12,Minnesota Timberwolves,MIN,107,True,0.482,0.483,0.867,45,21,13,208,6
2023,2022300198,2024-01-29,CPS vs. ONT,College Park Skyhawks,CPS,118,False,0.449,0.486,0.8,39,21,8,Ontario Clippers,ONT,122,True,0.488,0.472,0.7,47,23,11,240,4
2023,0022300666,2024-01-29,ORL @ DAL,Dallas Mavericks,DAL,131,True,0.623,0.481,0.744,35,27,15,Orlando Magic,ORL,129,False,0.511,0.474,0.75,35,27,11,260,2
2023,2022300202,2024-01-29,IWA @ SBL,South Bay Lakers,SBL,124,True,0.489,0.31,0.824,48,28,25,Iowa Wolves,IWA,113,False,0.449,0.303,0.706,42,23,22,237,11
2023,0022300662,2024-01-29,HOU vs. LAL,Houston Rockets,HOU,135,True,0.531,0.333,0.76,56,36,15,Los Angeles Lakers,LAL,119,False,0.495,0.371,0.615,35,26,12,254,16
2023,2022300199,2024-01-29,WIS @ OSC,Osceola Magic,OSC,110,False,0.427,0.383,0.75,43,28,13,Wisconsin Herd,WIS,112,True,0.495,0.378,0.714,51,33,17,222,2
2023,0022300663,2024-01-29,SAC @ MEM,Memphis Grizzlies,MEM,94,False,0.375,0.361,0.75,37,22,14,Sacramento Kings,SAC,103,True,0.512,0.289,0.6,51,24,19,197,9
2023,0022300658,2024-01-29,CLE vs. LAC,Cleveland Cavaliers,CLE,118,True,0.488,0.325,0.808,46,28,13,LA Clippers,LAC,108,False,0.475,0.324,0.75,37,28,12,226,10
2023,0022300657,2024-01-29,CHA vs. NYK,Charlotte Hornets,CHA,92,False,0.457,0.344,0.5,41,23,13,New York Knicks,NYK,113,True,0.524,0.324,0.813,42,25,9,205,21
2023,2022300197,2024-01-29,FWN vs. WES,Fort Wayne Mad Ants,FWN,116,True,0.452,0.242,0.737,47,27,14,Westchester Knicks,WES,110,False,0.447,0.31,0.765,43,19,17,226,6
2023,0022300661,2024-01-29,MIA vs. PHX,Miami Heat,MIA,105,False,0.393,0.389,1.0,44,20,11,Phoenix Suns,PHX,118,True,0.489,0.35,0.706,47,30,7,223,13
2023,0022300665,2024-01-29,SAS vs. WAS,San Antonio Spurs,SAS,113,False,0.467,0.4,0.882,36,31,14,Washington Wizards,WAS,118,True,0.535,0.36,0.708,45,32,18,231,5
2023,2022300200,2024-01-29,MHU vs. SCW,Memphis Hustle,MHU,122,True,0.479,0.483,0.727,43,29,10,Santa Cruz Warriors,SCW,121,False,0.51,0.333,0.636,50,36,13,243,1
2023,0022300659,2024-01-29,NOP @ BOS,Boston Celtics,BOS,118,True,0.506,0.37,0.75,40,27,11,New Orleans Pelicans,NOP,112,False,0.505,0.286,0.769,40,21,12,230,6
2023,0022300667,2024-01-29,DEN vs. MIL,Denver Nuggets,DEN,113,True,0.484,0.222,0.875,47,29,8,Milwaukee Bucks,MIL,107,False,0.429,0.4,0.76,40,24,12,220,6
2023,0022300668,2024-01-29,POR vs. PHI,Portland Trail Blazers,POR,130,True,0.548,0.429,0.897,39,29,13,Philadelphia 76ers,PHI,104,False,0.446,0.172,0.893,34,17,14,234,26
2023,2022300205,2024-01-30,BHM vs. WCB,Birmingham Squadron,BHM,104,False,0.481,0.316,0.9,36,25,12,Windy City Bulls,WCB,117,True,0.495,0.306,0.75,46,23,6,221,13
2023,0022300672,2024-01-30,TOR @ CHI,Chicago Bulls,CHI,107,False,0.507,0.344,0.741,33,21,17,Toronto Raptors,TOR,118,True,0.518,0.483,0.9,38,34,19,225,11
2023,0022300673,2024-01-30,PHI @ GSW,Golden State Warriors,GSW,119,True,0.557,0.438,0.895,42,32,16,Philadelphia 76ers,PHI,107,False,0.459,0.433,0.762,39,11,16,226,12
2023,0022300670,2024-01-30,IND @ BOS,Boston Celtics,BOS,129,True,0.54,0.472,0.818,40,25,10,Indiana Pacers,IND,124,False,0.463,0.308,0.8,50,33,7,253,5
2023,0022300671,2024-01-30,NYK vs. UTA,New York Knicks,NYK,118,True,0.468,0.382,0.944,45,29,5,Utah Jazz,UTA,103,False,0.453,0.333,0.765,43,23,14,221,15
2023,0022300669,2024-01-30,LAL @ ATL,Atlanta Hawks,ATL,138,True,0.525,0.421,0.889,46,32,12,Los Angeles Lakers,LAL,122,False,0.533,0.364,0.56,37,28,14,260,16
2023,2022300206,2024-01-30,RCR @ SLC,Salt Lake City Stars,SLC,107,False,0.418,0.256,0.923,53,25,13,Rip City Remix,RCR,112,True,0.467,0.353,0.625,39,33,8,219,5
2023,2022300204,2024-01-30,SXF vs. RGV,Sioux Falls Skyforce,SXF,111,False,0.455,0.387,0.765,45,31,24,Rio Grande Valley Vipers,RGV,118,True,0.427,0.294,0.864,50,29,17,229,7
2023,2022300203,2024-01-30,RAP vs. MNE,Raptors 905,RAP,103,False,0.438,0.265,0.692,43,19,11,Maine Celtics,MNE,111,True,0.421,0.372,0.611,57,22,13,214,8
2023,0022300679,2024-01-31,HOU vs. NOP,Houston Rockets,HOU,99,False,0.402,0.295,0.941,29,19,5,New Orleans Pelicans,NOP,110,True,0.5,0.324,0.708,56,20,16,209,11
2023,0022300683,2024-01-31,POR vs. MIL,Portland Trail Blazers,POR,119,True,0.533,0.429,1.0,39,26,11,Milwaukee Bucks,MIL,116,False,0.489,0.289,0.722,39,27,13,235,3
2023,2022300207,2024-01-31,GRG @ FWN,Fort Wayne Mad Ants,FWN,119,True,0.517,0.324,0.917,50,24,13,Grand Rapids Gold,GRG,98,False,0.404,0.289,0.9,37,29,12,217,21
2023,0022300676,2024-01-31,LAC @ WAS,Washington Wizards,WAS,109,False,0.464,0.31,0.667,45,19,13,LA Clippers,LAC,125,True,0.47,0.4,0.864,52,25,8,234,16
2023,2022300212,2024-01-31,IWA @ GLI,G League Ignite,GLI,123,True,0.438,0.289,0.8,39,29,8,Iowa Wolves,IWA,118,False,0.489,0.333,0.833,55,23,20,241,5
2023,2022300210,2024-01-31,MNE @ RAP,Raptors 905,RAP,95,False,0.421,0.296,0.444,40,22,15,Maine Celtics,MNE,136,True,0.589,0.514,1.0,52,33,12,231,41
2023,0022300681,2024-01-31,SAS vs. ORL,San Antonio Spurs,SAS,98,False,0.45,0.29,0.708,41,24,17,Orlando Magic,ORL,108,True,0.477,0.35,0.826,45,29,15,206,10
2023,0022300674,2024-01-31,CHI @ CHA,Charlotte Hornets,CHA,110,False,0.444,0.348,0.824,40,25,9,Chicago Bulls,CHI,117,True,0.517,0.379,0.727,44,28,9,227,7
2023,2022300211,2024-01-31,TEX @ AUS,Austin Spurs,AUS,103,False,0.416,0.214,0.545,48,18,18,Texas Legends,TEX,121,True,0.506,0.514,0.8,44,21,18,224,18
2023,0022300680,2024-01-31,DAL @ MIN,Minnesota Timberwolves,MIN,121,True,0.563,0.433,0.6,45,31,10,Dallas Mavericks,DAL,87,False,0.408,0.207,0.731,31,18,16,208,34
