season,game_id,date,matchup,away_team,away_abbr,away_score,away_win,away_fg_pct,away_fg3_pct,away_ft_pct,away_rebounds,away_assists,away_turnovers,home_team,home_abbr,home_score,home_win,home_fg_pct,home_fg3_pct,home_ft_pct,home_rebounds,home_assists,home_turnovers,total_points,point_differential
2021,0022100451,2021-12-19,SAC vs. SAS,San Antonio Spurs,SAS,114,False,0.495,0.48,0.923,44,24,14,Sacramento Kings,SAC,121,True,0.505,0.56,0.833,40,23,11,235,7
2021,0022100450,2021-12-19,POR @ MEM,Portland Trail Blazers,POR,105,True,0.473,0.344,0.857,51,17,20,Memphis Grizzlies,MEM,100,False,0.385,0.265,0.84,33,22,8,205,5
2021,0022100449,2021-12-19,DET vs. MIA,Miami Heat,MIA,90,False,0.378,0.302,0.636,39,23,13,Detroit Pistons,DET,100,True,0.467,0.25,0.733,47,24,13,190,10
2021,0022100456,2021-12-19,PHX vs. CHA,Charlotte Hornets,CHA,106,False,0.36,0.222,0.857,43,26,9,Phoenix Suns,PHX,137,True,0.568,0.488,0.692,57,35,17,243,31
2021,0022100459,2021-12-20,HOU @ CHI,Houston Rockets,HOU,118,False,0.564,0.364,0.75,35,27,14,Chicago Bulls,CHI,133,True,0.534,0.457,0.958,34,33,8,251,15
2021,0022100457,2021-12-20,PHI @ BOS,Philadelphia 76ers,PHI,108,True,0.5,0.4,0.839,34,20,15,Boston Celtics,BOS,103,False,0.463,0.259,0.8,42,16,18,211,5
2021,0022100460,2021-12-20,MEM vs. OKC,Oklahoma City Thunder,OKC,102,True,0.429,0.289,0.679,47,24,14,Memphis Grizzlies,MEM,99,False,0.386,0.344,0.769,51,24,12,201,3
2021,0022100461,2021-12-20,CHA @ UTA,Charlotte Hornets,CHA,102,False,0.386,0.349,1.0,51,27,13,Utah Jazz,UTA,112,True,0.354,0.302,0.757,68,21,17,214,10
2021,0022100463,2021-12-20,SAS @ LAC,San Antonio Spurs,SAS,116,True,0.439,0.324,0.667,66,37,11,LA Clippers,LAC,92,False,0.391,0.281,0.75,43,18,14,208,24
2021,0022100462,2021-12-20,SAC @ GSW,Sacramento Kings,SAC,98,False,0.446,0.406,0.688,37,23,19,Golden State Warriors,GSW,113,True,0.523,0.405,0.667,42,28,16,211,15
2021,0022100466,2021-12-21,DET @ NYK,Detroit Pistons,DET,91,False,0.362,0.242,0.789,48,22,12,New York Knicks,NYK,105,True,0.444,0.333,0.737,52,22,12,196,14
2021,0022100469,2021-12-21,PHX @ LAL,Phoenix Suns,PHX,108,True,0.441,0.293,0.933,53,29,16,Los Angeles Lakers,LAL,90,False,0.391,0.2,0.652,47,14,14,198,18
2021,0022100468,2021-12-21,MIN @ DAL,Minnesota Timberwolves,MIN,102,False,0.456,0.325,0.85,39,26,17,Dallas Mavericks,DAL,114,True,0.488,0.324,0.826,44,30,10,216,12
2021,0022100465,2021-12-21,IND @ MIA,Indiana Pacers,IND,96,False,0.356,0.355,0.821,42,22,11,Miami Heat,MIA,125,True,0.495,0.449,0.818,53,30,11,221,29
2021,0022100467,2021-12-21,POR @ NOP,Portland Trail Blazers,POR,97,False,0.449,0.382,0.737,31,18,10,New Orleans Pelicans,NOP,111,True,0.525,0.364,0.833,44,27,15,208,14
2021,0022100474,2021-12-22,DEN @ OKC,Denver Nuggets,DEN,94,False,0.393,0.295,0.577,39,21,11,Oklahoma City Thunder,OKC,108,True,0.447,0.235,0.842,60,22,11,202,14
2021,0022100471,2021-12-22,BOS vs. CLE,Cleveland Cavaliers,CLE,101,False,0.391,0.237,0.833,53,17,15,Boston Celtics,BOS,111,True,0.467,0.367,0.778,48,24,13,212,10
2021,0022100475,2021-12-22,LAC @ SAC,LA Clippers,LAC,105,True,0.512,0.292,0.875,43,26,12,Sacramento Kings,SAC,89,False,0.4,0.316,0.75,40,24,16,194,16
2021,0022100470,2021-12-22,ORL @ ATL,Orlando Magic,ORL,104,True,0.447,0.297,0.739,40,27,10,Atlanta Hawks,ATL,98,False,0.4,0.387,0.759,49,21,14,202,6
2021,0022100473,2021-12-22,MIL vs. HOU,Houston Rockets,HOU,106,False,0.419,0.289,0.677,52,23,15,Milwaukee Bucks,MIL,126,True,0.437,0.37,0.905,48,25,5,232,20
2021,0022100487,2021-12-23,LAL vs. SAS,San Antonio Spurs,SAS,138,True,0.484,0.462,0.848,50,33,6,Los Angeles Lakers,LAL,110,False,0.468,0.185,0.567,48,21,14,248,28
2021,0022100482,2021-12-23,DEN vs. CHA,Charlotte Hornets,CHA,115,True,0.415,0.34,0.875,50,28,11,Denver Nuggets,DEN,107,False,0.417,0.35,0.765,54,23,15,222,8
2021,0022100485,2021-12-23,MEM @ GSW,Memphis Grizzlies,MEM,104,False,0.422,0.308,0.833,42,18,13,Golden State Warriors,GSW,113,True,0.488,0.475,0.778,39,30,18,217,9
2021,0022100481,2021-12-23,DAL vs. MIL,Milwaukee Bucks,MIL,102,True,0.451,0.278,0.818,47,26,12,Dallas Mavericks,DAL,95,False,0.407,0.267,0.765,43,25,11,197,7
2021,0022100478,2021-12-23,PHI vs. ATL,Atlanta Hawks,ATL,98,True,0.451,0.292,0.895,46,20,10,Philadelphia 76ers,PHI,96,False,0.413,0.222,0.923,38,20,8,194,2
2021,0022100480,2021-12-23,NYK vs. WAS,Washington Wizards,WAS,124,True,0.56,0.432,0.75,38,30,11,New York Knicks,NYK,117,False,0.452,0.31,0.87,44,17,7,241,7
2021,0022100484,2021-12-23,MIN @ UTA,Minnesota Timberwolves,MIN,116,False,0.446,0.378,0.75,44,29,14,Utah Jazz,UTA,128,True,0.533,0.41,0.727,45,31,15,244,12
2021,0022100479,2021-12-23,MIA vs. DET,Detroit Pistons,DET,112,False,0.45,0.45,0.88,43,23,16,Miami Heat,MIA,115,True,0.489,0.375,0.895,43,23,13,227,3
2021,0022100477,2021-12-23,ORL vs. NOP,New Orleans Pelicans,NOP,110,True,0.43,0.433,0.885,46,21,10,Orlando Magic,ORL,104,False,0.432,0.281,0.905,44,19,8,214,6
2021,0022100476,2021-12-23,IND vs. HOU,Houston Rockets,HOU,106,False,0.438,0.405,0.808,28,16,12,Indiana Pacers,IND,118,True,0.523,0.342,0.684,47,27,13,224,12
2021,0022100483,2021-12-23,OKC @ PHX,Oklahoma City Thunder,OKC,101,False,0.385,0.268,0.762,44,17,12,Phoenix Suns,PHX,113,True,0.484,0.385,0.615,52,26,13,214,12
2021,0022100490,2021-12-25,PHX vs. GSW,Golden State Warriors,GSW,116,True,0.494,0.378,0.857,42,28,9,Phoenix Suns,PHX,107,False,0.482,0.367,1.0,37,20,13,223,9
2021,0022100492,2021-12-25,DAL @ UTA,Dallas Mavericks,DAL,116,False,0.427,0.333,0.857,43,19,13,Utah Jazz,UTA,120,True,0.444,0.333,0.757,49,24,14,236,4
2021,0022100489,2021-12-25,BOS @ MIL,Boston Celtics,BOS,113,False,0.427,0.378,0.833,44,24,14,Milwaukee Bucks,MIL,117,True,0.473,0.364,0.704,48,24,13,230,4
2021,0022100488,2021-12-25,NYK vs. ATL,Atlanta Hawks,ATL,87,False,0.379,0.342,0.571,46,23,12,New York Knicks,NYK,101,True,0.447,0.4,0.417,50,28,10,188,14
2021,0022100491,2021-12-25,BKN @ LAL,Brooklyn Nets,BKN,122,True,0.483,0.438,0.815,41,31,10,Los Angeles Lakers,LAL,115,False,0.417,0.286,0.893,47,29,13,237,7
2021,0022100498,2021-12-26,DET @ SAS,Detroit Pistons,DET,109,False,0.388,0.25,0.735,42,16,14,San Antonio Spurs,SAS,144,True,0.56,0.481,0.784,52,39,18,253,35
2021,0022100495,2021-12-26,PHI @ WAS,Philadelphia 76ers,PHI,117,True,0.5,0.387,0.864,50,25,12,Washington Wizards,WAS,96,False,0.389,0.242,0.643,43,22,8,213,21
2021,0022100500,2021-12-26,LAC vs. DEN,Denver Nuggets,DEN,103,True,0.411,0.366,0.909,48,29,14,LA Clippers,LAC,100,False,0.465,0.308,0.667,46,26,14,203,3
2021,0022100497,2021-12-26,NOP @ OKC,New Orleans Pelicans,NOP,112,False,0.415,0.244,0.857,49,26,10,Oklahoma City Thunder,OKC,117,True,0.477,0.361,0.71,47,24,12,229,5
2021,0022100493,2021-12-26,MIA vs. ORL,Orlando Magic,ORL,83,False,0.431,0.313,0.647,43,17,18,Miami Heat,MIA,93,True,0.404,0.294,0.611,51,28,13,176,10
2021,0022100494,2021-12-26,CLE vs. TOR,Toronto Raptors,TOR,99,False,0.416,0.25,0.696,43,24,21,Cleveland Cavaliers,CLE,144,True,0.528,0.423,0.833,52,39,12,243,45
2021,0022100499,2021-12-26,CHI vs. IND,Indiana Pacers,IND,105,False,0.436,0.267,0.714,45,23,9,Chicago Bulls,CHI,113,True,0.566,0.478,0.727,40,17,15,218,8
2021,0022100496,2021-12-26,MEM @ SAC,Memphis Grizzlies,MEM,127,True,0.47,0.3,0.8,53,33,11,Sacramento Kings,SAC,102,False,0.42,0.345,0.889,38,22,18,229,25
2021,0022100502,2021-12-27,ATL vs. CHI,Chicago Bulls,CHI,130,True,0.543,0.486,0.714,44,29,7,Atlanta Hawks,ATL,118,False,0.449,0.441,0.885,45,22,10,248,12
2021,0022100503,2021-12-27,BOS @ MIN,Boston Celtics,BOS,103,False,0.371,0.34,0.75,53,23,14,Minnesota Timberwolves,MIN,108,True,0.444,0.412,0.737,53,30,14,211,5
2021,0022100506,2021-12-27,DAL @ POR,Dallas Mavericks,DAL,132,True,0.571,0.364,0.727,41,38,13,Portland Trail Blazers,POR,117,False,0.427,0.3,0.833,33,19,11,249,15
2021,0022100507,2021-12-27,LAC vs. BKN,Brooklyn Nets,BKN,124,True,0.568,0.382,0.688,47,31,13,LA Clippers,LAC,108,False,0.381,0.378,0.741,45,25,11,232,16
2021,0022100505,2021-12-27,MEM @ PHX,Memphis Grizzlies,MEM,114,True,0.511,0.379,0.765,50,22,18,Phoenix Suns,PHX,113,False,0.456,0.355,0.87,35,25,11,227,1
2021,0022100501,2021-12-27,HOU @ CHA,Houston Rockets,HOU,99,False,0.414,0.326,0.667,44,20,21,Charlotte Hornets,CHA,123,True,0.534,0.439,0.786,39,33,16,222,24
2021,0022100504,2021-12-27,UTA @ SAS,Utah Jazz,UTA,110,True,0.453,0.29,0.767,55,19,14,San Antonio Spurs,SAS,104,False,0.45,0.333,0.444,44,26,10,214,6
2021,0022100509,2021-12-28,WAS @ MIA,Washington Wizards,WAS,112,False,0.494,0.405,0.786,47,27,18,Miami Heat,MIA,119,True,0.446,0.471,0.913,42,26,7,231,7
2021,0022100511,2021-12-28,LAL @ HOU,Los Angeles Lakers,LAL,132,True,0.522,0.412,0.759,48,27,12,Houston Rockets,HOU,123,False,0.53,0.457,0.76,30,24,14,255,9
2021,0022100514,2021-12-28,DEN @ GSW,Denver Nuggets,DEN,89,True,0.41,0.242,0.65,44,24,15,Golden State Warriors,GSW,86,False,0.417,0.313,0.516,43,20,16,175,3
2021,0022100513,2021-12-28,NOP vs. CLE,Cleveland Cavaliers,CLE,104,False,0.42,0.341,0.842,42,27,7,New Orleans Pelicans,NOP,108,True,0.45,0.444,0.769,44,24,12,212,4
2021,0022100508,2021-12-28,MIL @ ORL,Milwaukee Bucks,MIL,127,True,0.553,0.459,0.727,40,31,12,Orlando Magic,ORL,110,False,0.458,0.308,0.846,37,24,13,237,17
2021,0022100512,2021-12-28,NYK @ MIN,New York Knicks,NYK,96,True,0.411,0.4,0.375,54,20,15,Minnesota Timberwolves,MIN,88,False,0.4,0.184,0.65,45,22,10,184,8
2021,0022100515,2021-12-28,OKC @ SAC,Oklahoma City Thunder,OKC,111,False,0.389,0.333,0.833,45,16,9,Sacramento Kings,SAC,117,True,0.421,0.436,0.741,57,25,10,228,6
2021,0022100510,2021-12-28,PHI @ TOR,Philadelphia 76ers,PHI,114,True,0.442,0.467,0.842,42,23,8,Toronto Raptors,TOR,109,False,0.437,0.366,0.818,43,24,10,223,5
2021,0022100518,2021-12-29,BOS vs. LAC,LA Clippers,LAC,91,True,0.407,0.393,0.824,49,17,14,Boston Celtics,BOS,82,False,0.347,0.095,0.727,50,19,8,173,9
2021,0022100517,2021-12-29,IND vs. CHA,Charlotte Hornets,CHA,116,True,0.518,0.346,0.594,48,27,13,Indiana Pacers,IND,108,False,0.419,0.378,0.655,45,25,18,224,8
2021,0022100523,2021-12-29,UTA @ POR,Utah Jazz,UTA,120,True,0.529,0.276,0.625,46,22,11,Portland Trail Blazers,POR,105,False,0.42,0.35,0.708,45,23,10,225,15
2021,0022100519,2021-12-29,CHI vs. ATL,Atlanta Hawks,ATL,117,False,0.478,0.423,0.692,37,26,11,Chicago Bulls,CHI,131,True,0.619,0.455,0.773,41,38,13,248,14
2021,0022100524,2021-12-29,SAC vs. DAL,Dallas Mavericks,DAL,94,False,0.469,0.375,0.692,36,23,11,Sacramento Kings,SAC,95,True,0.48,0.385,0.867,38,21,14,189,1
2021,0022100522,2021-12-29,PHX vs. OKC,Oklahoma City Thunder,OKC,97,False,0.396,0.2,0.875,45,19,11,Phoenix Suns,PHX,115,True,0.461,0.353,0.75,56,22,14,212,18
2021,0022100516,2021-12-29,DET vs. NYK,New York Knicks,NYK,94,True,0.383,0.258,0.889,48,19,16,Detroit Pistons,DET,85,False,0.37,0.343,0.765,43,19,17,179,9
2021,0022100520,2021-12-29,MEM vs. LAL,Los Angeles Lakers,LAL,99,False,0.453,0.366,0.75,39,24,18,Memphis Grizzlies,MEM,104,True,0.412,0.333,0.828,43,18,12,203,5
2021,0022100526,2021-12-30,ORL vs. MIL,Milwaukee Bucks,MIL,136,True,0.495,0.394,0.917,50,24,13,Orlando Magic,ORL,118,False,0.483,0.361,0.778,33,26,10,254,18
2021,0022100527,2021-12-30,CLE @ WAS,Cleveland Cavaliers,CLE,93,False,0.422,0.286,0.652,44,20,12,Washington Wizards,WAS,110,True,0.5,0.31,0.647,47,27,7,203,17
2021,0022100525,2021-12-30,PHI @ BKN,Philadelphia 76ers,PHI,110,True,0.42,0.406,0.65,43,22,7,Brooklyn Nets,BKN,102,False,0.457,0.259,0.778,52,21,17,212,8
2021,0022100530,2021-12-31,IND vs. CHI,Chicago Bulls,CHI,108,True,0.407,0.444,0.867,42,22,9,Indiana Pacers,IND,106,False,0.418,0.258,0.759,55,23,17,214,2
2021,0022100534,2021-12-31,TOR vs. LAC,LA Clippers,LAC,108,False,0.487,0.441,0.895,37,27,12,Toronto Raptors,TOR,116,True,0.417,0.314,0.758,54,19,7,224,8
2021,0022100537,2021-12-31,UTA vs. MIN,Minnesota Timberwolves,MIN,108,False,0.43,0.341,0.636,41,23,10,Utah Jazz,UTA,120,True,0.474,0.379,0.854,49,18,17,228,12
2021,0022100533,2021-12-31,CLE vs. ATL,Atlanta Hawks,ATL,121,True,0.443,0.421,0.905,44,23,2,Cleveland Cavaliers,CLE,118,False,0.571,0.32,0.583,46,27,9,239,3
2021,0022100536,2021-12-31,NYK @ OKC,New York Knicks,NYK,80,False,0.37,0.195,0.545,48,12,10,Oklahoma City Thunder,OKC,95,True,0.414,0.419,0.714,49,21,9,175,15
2021,0022100529,2021-12-31,PHX @ BOS,Phoenix Suns,PHX,108,False,0.41,0.314,0.938,37,20,9,Boston Celtics,BOS,123,True,0.542,0.37,0.885,51,28,17,231,15
2021,0022100538,2021-12-31,LAL vs. POR,Portland Trail Blazers,POR,106,False,0.353,0.286,0.815,54,19,9,Los Angeles Lakers,LAL,139,True,0.553,0.463,0.867,47,27,7,245,33
2021,0022100535,2021-12-31,MEM vs. SAS,San Antonio Spurs,SAS,105,False,0.433,0.343,0.625,47,24,11,Memphis Grizzlies,MEM,118,True,0.48,0.385,0.625,58,28,9,223,13
2021,0022100531,2021-12-31,SAC vs. DAL,Dallas Mavericks,DAL,112,True,0.519,0.409,0.864,47,30,11,Sacramento Kings,SAC,96,False,0.418,0.345,0.833,33,25,10,208,16
2021,0022100532,2021-12-31,HOU vs. MIA,Miami Heat,MIA,120,True,0.465,0.424,0.839,43,21,14,Houston Rockets,HOU,110,False,0.441,0.333,0.824,46,21,18,230,10
2021,0022100544,2022-01-01,UTA vs. GSW,Golden State Warriors,GSW,123,True,0.535,0.531,0.667,40,39,15,Utah Jazz,UTA,116,False,0.435,0.318,0.786,45,19,13,239,7
2021,0022100543,2022-01-01,DEN @ HOU,Denver Nuggets,DEN,124,True,0.535,0.313,0.815,46,33,18,Houston Rockets,HOU,111,False,0.435,0.381,0.875,36,20,17,235,13
2021,0022100540,2022-01-01,DET vs. SAS,San Antonio Spurs,SAS,116,False,0.412,0.3,0.714,48,30,16,Detroit Pistons,DET,117,True,0.406,0.257,0.788,63,18,20,233,1
2021,0022100542,2022-01-01,LAC @ BKN,LA Clippers,LAC,120,True,0.488,0.389,0.71,40,23,10,Brooklyn Nets,BKN,116,False,0.433,0.333,0.84,57,26,14,236,4
2021,0022100539,2022-01-01,NOP @ MIL,New Orleans Pelicans,NOP,113,False,0.411,0.314,0.633,50,28,15,Milwaukee Bucks,MIL,136,True,0.533,0.479,0.833,48,27,13,249,23
2021,0022100541,2022-01-01,WAS vs. CHI,Chicago Bulls,CHI,120,True,0.488,0.5,0.84,44,17,15,Washington Wizards,WAS,119,False,0.529,0.222,0.808,43,26,11,239,1
2021,0022100547,2022-01-02,CLE vs. IND,Indiana Pacers,IND,104,False,0.446,0.413,0.786,39,24,14,Cleveland Cavaliers,CLE,108,True,0.466,0.231,0.714,48,26,8,212,4
2021,0022100548,2022-01-02,SAC vs. MIA,Miami Heat,MIA,113,False,0.438,0.273,1.0,49,26,9,Sacramento Kings,SAC,115,True,0.513,0.382,0.815,39,31,16,228,2
2021,0022100545,2022-01-02,TOR vs. NYK,New York Knicks,NYK,105,False,0.449,0.333,0.821,30,22,17,Toronto Raptors,TOR,120,True,0.477,0.382,0.833,44,21,16,225,15
2021,0022100550,2022-01-02,OKC vs. DAL,Dallas Mavericks,DAL,95,True,0.447,0.359,0.714,48,28,16,Oklahoma City Thunder,OKC,86,False,0.412,0.333,0.667,41,20,11,181,9
2021,0022100551,2022-01-02,LAL vs. MIN,Minnesota Timberwolves,MIN,103,False,0.446,0.237,0.75,56,21,23,Los Angeles Lakers,LAL,108,True,0.48,0.317,0.793,28,20,15,211,5
2021,0022100549,2022-01-02,PHX @ CHA,Phoenix Suns,PHX,133,True,0.505,0.415,1.0,53,36,17,Charlotte Hornets,CHA,99,False,0.459,0.257,0.571,34,27,17,232,34
2021,0022100546,2022-01-02,ORL @ BOS,Orlando Magic,ORL,111,False,0.421,0.333,0.815,45,17,14,Boston Celtics,BOS,116,True,0.453,0.361,0.893,46,25,21,227,5
2021,0022100554,2022-01-03,BKN vs. MEM,Memphis Grizzlies,MEM,118,True,0.471,0.286,0.571,61,24,12,Brooklyn Nets,BKN,104,False,0.451,0.29,0.808,33,28,12,222,14
2021,0022100556,2022-01-03,MIL vs. DET,Detroit Pistons,DET,115,True,0.484,0.419,0.643,47,31,13,Milwaukee Bucks,MIL,106,False,0.424,0.239,0.773,47,21,8,221,9
2021,0022100559,2022-01-03,GSW vs. MIA,Miami Heat,MIA,108,False,0.411,0.405,0.895,49,24,18,Golden State Warriors,GSW,115,True,0.489,0.368,0.846,43,39,12,223,7
2021,0022100553,2022-01-03,CHA @ WAS,Charlotte Hornets,CHA,121,False,0.481,0.368,0.538,45,28,8,Washington Wizards,WAS,124,True,0.46,0.421,0.903,51,26,15,245,3
2021,0022100560,2022-01-03,ATL @ POR,Atlanta Hawks,ATL,131,False,0.545,0.341,0.875,39,31,12,Portland Trail Blazers,POR,136,True,0.528,0.439,0.857,41,29,9,267,5
2021,0022100555,2022-01-03,CHI vs. ORL,Orlando Magic,ORL,98,False,0.424,0.37,0.889,44,24,13,Chicago Bulls,CHI,102,True,0.43,0.355,0.739,49,17,13,200,4
2021,0022100558,2022-01-03,DAL vs. DEN,Denver Nuggets,DEN,89,False,0.463,0.24,0.724,47,21,25,Dallas Mavericks,DAL,103,True,0.449,0.378,0.905,28,23,11,192,14
2021,0022100561,2022-01-03,LAC vs. MIN,Minnesota Timberwolves,MIN,122,True,0.527,0.356,0.889,40,34,17,LA Clippers,LAC,104,False,0.5,0.344,0.882,31,22,20,226,18
2021,0022100552,2022-01-03,HOU @ PHI,Houston Rockets,HOU,113,False,0.416,0.341,0.727,42,25,11,Philadelphia 76ers,PHI,133,True,0.521,0.425,0.941,54,33,12,246,20
2021,0022100557,2022-01-03,UTA @ NOP,Utah Jazz,UTA,115,True,0.482,0.487,0.824,43,22,14,New Orleans Pelicans,NOP,104,False,0.402,0.261,0.636,47,21,10,219,11
2021,0022100566,2022-01-04,LAL vs. SAC,Sacramento Kings,SAC,114,False,0.518,0.412,0.778,45,31,18,Los Angeles Lakers,LAL,122,True,0.495,0.344,0.65,44,24,5,236,8
2021,0022100564,2022-01-04,NYK vs. IND,Indiana Pacers,IND,94,False,0.421,0.237,0.656,35,22,10,New York Knicks,NYK,104,True,0.488,0.214,0.714,51,17,9,198,10
2021,0022100565,2022-01-04,PHX @ NOP,Phoenix Suns,PHX,123,True,0.541,0.548,0.7,42,32,10,New Orleans Pelicans,NOP,110,False,0.404,0.303,0.875,48,28,12,233,13
2021,0022100562,2022-01-04,MEM @ CLE,Memphis Grizzlies,MEM,110,True,0.467,0.333,0.773,45,21,9,Cleveland Cavaliers,CLE,106,False,0.435,0.294,0.762,49,28,11,216,4
2021,0022100563,2022-01-04,SAS @ TOR,San Antonio Spurs,SAS,104,False,0.432,0.257,0.684,50,27,20,Toronto Raptors,TOR,129,True,0.469,0.409,0.724,52,30,12,233,25
2021,0022100573,2022-01-05,TOR @ MIL,Toronto Raptors,TOR,117,True,0.472,0.444,0.68,44,24,14,Milwaukee Bucks,MIL,111,False,0.447,0.436,0.692,45,22,17,228,6
2021,0022100577,2022-01-05,ATL @ SAC,Atlanta Hawks,ATL,108,True,0.453,0.267,0.733,48,20,10,Sacramento Kings,SAC,102,False,0.422,0.407,0.75,47,15,11,210,6
2021,0022100571,2022-01-05,BKN @ IND,Brooklyn Nets,BKN,129,True,0.57,0.238,0.897,38,28,11,Indiana Pacers,IND,121,False,0.5,0.333,0.929,33,26,15,250,8
2021,2022100051,2022-01-05,WES @ GRG,Westchester Knicks,WES,108,False,0.444,0.318,0.727,38,25,16,Grand Rapids Gold,GRG,127,True,0.524,0.429,0.929,47,26,14,235,19
2021,0022100569,2022-01-05,WAS vs. HOU,Houston Rockets,HOU,114,True,0.471,0.346,0.781,48,15,20,Washington Wizards,WAS,111,False,0.44,0.256,0.808,41,18,15,225,3
2021,2022100054,2022-01-05,WIS vs. DEL,Delaware Blue Coats,DEL,123,False,0.432,0.378,0.875,47,24,16,Wisconsin Herd,WIS,124,True,0.462,0.286,0.6,51,33,19,247,1
2021,0022100575,2022-01-05,UTA @ DEN,Utah Jazz,UTA,115,True,0.467,0.341,0.833,44,22,7,Denver Nuggets,DEN,109,False,0.477,0.306,0.933,42,27,12,224,6
2021,0022100568,2022-01-05,ORL vs. PHI,Philadelphia 76ers,PHI,116,True,0.506,0.429,0.75,42,26,15,Orlando Magic,ORL,106,False,0.444,0.308,0.7,47,22,19,222,10
2021,0022100576,2022-01-05,POR vs. MIA,Miami Heat,MIA,115,True,0.451,0.463,0.759,50,29,11,Portland Trail Blazers,POR,109,False,0.423,0.395,0.778,36,18,5,224,6
2021,2022100053,2022-01-05,WCB vs. MCC,Motor City Cruise,MCC,112,True,0.436,0.222,0.75,56,26,12,Windy City Bulls,WCB,108,False,0.44,0.28,0.762,45,22,14,220,4
2021,2022100056,2022-01-05,BIR @ STO,Birmingham Squadron,BIR,80,False,0.378,0.171,0.545,41,20,8,Stockton Kings,STO,103,True,0.482,0.286,0.8,51,29,9,183,23
2021,2022100052,2022-01-05,CPS @ LIN,College Park Skyhawks,CPS,107,False,0.444,0.29,0.5,59,23,16,Long Island Nets,LIN,111,True,0.45,0.333,0.75,44,21,9,218,4
2021,0022100570,2022-01-05,BOS vs. SAS,San Antonio Spurs,SAS,99,True,0.477,0.385,1.0,48,20,17,Boston Celtics,BOS,97,False,0.444,0.321,0.889,41,19,8,196,2
2021,0022100567,2022-01-05,CHA vs. DET,Detroit Pistons,DET,111,False,0.467,0.333,0.55,36,26,13,Charlotte Hornets,CHA,140,True,0.593,0.571,0.69,49,39,17,251,29
2021,0022100574,2022-01-05,OKC @ MIN,Oklahoma City Thunder,OKC,90,False,0.367,0.257,0.833,52,21,17,Minnesota Timberwolves,MIN,98,True,0.4,0.273,0.7,55,23,16,188,8
2021,0022100572,2022-01-05,GSW @ DAL,Golden State Warriors,GSW,82,False,0.407,0.179,0.688,46,20,16,Dallas Mavericks,DAL,99,True,0.379,0.3,0.808,46,22,12,181,17
2021,0022100580,2022-01-06,GSW @ NOP,Golden State Warriors,GSW,96,False,0.425,0.212,0.833,43,22,14,New Orleans Pelicans,NOP,101,True,0.422,0.235,0.793,46,20,17,197,5
2021,2022100058,2022-01-06,IWA @ SXF,Iowa Wolves,IWA,109,True,0.513,0.313,0.75,50,24,19,Sioux Falls Skyforce,SXF,94,False,0.357,0.405,0.688,40,23,19,203,15
2021,0022100579,2022-01-06,MEM vs. DET,Detroit Pistons,DET,88,False,0.343,0.227,0.769,39,23,11,Memphis Grizzlies,MEM,118,True,0.49,0.313,0.632,61,31,18,206,30
2021,2022100061,2022-01-06,BIR @ STO,Birmingham Squadron,BIR,119,False,0.513,0.516,0.778,30,31,13,Stockton Kings,STO,137,True,0.58,0.643,0.909,42,37,11,256,18
2021,0022100578,2022-01-06,NYK vs. BOS,Boston Celtics,BOS,105,False,0.475,0.378,0.923,38,22,12,New York Knicks,NYK,108,True,0.444,0.5,0.667,42,23,8,213,3
2021,2022100057,2022-01-06,FWN vs. RAP,Raptors 905,RAP,103,True,0.43,0.375,0.545,58,23,21,Fort Wayne Mad Ants,FWN,94,False,0.31,0.286,0.909,49,18,14,197,9
2021,0022100581,2022-01-06,PHX vs. LAC,LA Clippers,LAC,89,False,0.36,0.214,0.84,49,20,12,Phoenix Suns,PHX,106,True,0.411,0.323,0.8,63,22,8,195,17
2021,2022100060,2022-01-06,SCW vs. OKL,Oklahoma City Blue,OKL,106,False,0.398,0.368,0.706,53,22,21,Santa Cruz Warriors,SCW,116,True,0.429,0.3,0.739,41,25,15,222,10
2021,2022100068,2022-01-07,OKL @ SCW,Oklahoma City Blue,OKL,123,False,0.441,0.227,0.65,56,29,17,Santa Cruz Warriors,SCW,127,True,0.437,0.286,0.867,54,28,17,250,4
2021,2022100063,2022-01-07,GRG vs. WES,Westchester Knicks,WES,96,False,0.382,0.325,0.938,44,20,19,Grand Rapids Gold,GRG,110,True,0.455,0.371,0.625,45,17,12,206,14
2021,0022100587,2022-01-07,OKC vs. MIN,Minnesota Timberwolves,MIN,135,True,0.556,0.415,0.72,45,39,15,Oklahoma City Thunder,OKC,105,False,0.404,0.341,0.783,45,26,19,240,30
2021,0022100589,2022-01-07,LAL vs. ATL,Atlanta Hawks,ATL,118,False,0.448,0.361,0.704,54,29,15,Los Angeles Lakers,LAL,134,True,0.495,0.415,0.895,47,37,8,252,16
2021,0022100585,2022-01-07,WAS @ CHI,Washington Wizards,WAS,122,False,0.511,0.292,0.962,41,28,15,Chicago Bulls,CHI,130,True,0.527,0.455,0.905,41,34,15,252,8
2021,0022100583,2022-01-07,BKN vs. MIL,Milwaukee Bucks,MIL,121,True,0.458,0.356,0.81,45,21,10,Brooklyn Nets,BKN,109,False,0.457,0.222,0.95,49,23,10,230,12
2021,2022100065,2022-01-07,GBO @ LIN,Greensboro Swarm,GBO,119,True,0.494,0.323,0.85,36,28,9,Long Island Nets,LIN,114,False,0.455,0.37,0.75,46,24,12,233,5
